2794,688,4443,545,3081.8079372344764,545,
2794,686,4443,533,3081.8079372344764,533,
2749,669,4443,518,3081.8079372344764,518,
2735,664,4443,507,3081.8079372344764,507,
2733,663,4443,497,3081.8079372344764,497,
2733,663,4443,489,3081.8079372344764,489,
2729,663,4443,486,3081.8079372344764,486,
2702,661,4418,477,3065.042445689232,477,
2681,661,4367,473,3031.040603391553,473,
2680,661,4353,468,3021.7552621944137,468,
2680,661,4310,463,2993.371964902136,463,
2679,661,4321,465,3000.612947185671,465,
2666,657,4215,462,2931.434227756894,462,
2645,657,4162,459,2897.3733919874157,459,
2635,660,4161,456,2896.7343232904414,456,
2635,660,4146,455,2887.164645882985,455,
2635,660,4139,452,2882.7093776319125,452,
2635,660,4116,450,2868.118828654262,450,
2636,647,4093,447,2853.603603321725,447,
2636,612,4068,447,2837.9138374096856,447,
2633,607,4042,439,2821.695955639295,439,
2633,607,4032,429,2815.485913746009,429,
2633,599,4027,417,2812.386728965291,417,
2629,555,3987,405,2787.736114916138,405,
2626,509,3973,397,2779.1696843681807,397,
2623,501,3955,385,2768.2036092856306,385,
2623,501,3940,373,2759.107079332091,373,
2622,496,3934,365,2755.4792730322524,365,
2611,468,3908,356,2739.8313347738963,356,
2599,452,3873,353,2718.9574816808868,353,
2596,451,3822,341,2688.9488995819047,341,
2594,449,3780,327,2664.6157351398397,327,
2588,436,3769,320,2658.3015556315127,320,
2581,413,3749,315,2646.885373037387,315,
2573,401,3753,314,2649.16192534951,314,
2568,396,3749,314,2646.885373037387,314,
2568,396,3740,313,2641.7754746415667,313,
2568,396,3731,312,2636.682800607856,312,
2563,432,3708,311,2623.7475751382426,311,
2560,514,3682,309,2609.2653793989325,309,
2563,562,3679,309,2607.604108257116,309,
2564,566,3683,310,2609.8195887039606,310,
2564,566,3683,311,2609.8195887039606,311,
2564,566,3679,322,2607.604108257116,322,
2565,579,3681,335,2608.711396065133,335,
2569,615,3689,344,2613.149576719448,344,
2570,634,3719,361,2629.919644868646,361,
2570,635,3723,373,2632.170571371428,373,
2570,635,3725,384,2633.2973343725075,384,
2570,635,3714,431,2627.110879584732,431,
2570,635,3704,494,2621.509767198828,494,
2566,658,3712,519,2625.988901551657,519,
2564,684,3716,536,2628.233731721802,536,
2563,686,3720,561,2630.4820509885617,561,
2563,686,3724,579,2632.7338447487623,579,
2559,687,3714,613,2627.110879584732,613,
2555,702,3695,632,2616.4876403769404,632,
2552,713,3678,640,2607.0508042564234,640,
2552,713,3676,645,2605.944877247206,645,
2551,713,3673,646,2604.2876927773286,646,
2544,698,3666,647,2600.4289239175214,647,
2535,680,3645,647,2588.9205043740467,647,
2530,655,3629,646,2580.221588515099,646,
2530,636,3636,641,2584.019901092605,641,
2530,634,3635,623,2583.4765717673054,623,
2530,634,3634,603,2582.9334797767824,603,
2531,627,3639,576,2585.651310606232,576,
2537,572,3643,552,2587.829831007707,552,
2541,538,3662,526,2598.2289630710275,526,
2542,518,3690,487,2613.7053612226464,487,
2542,515,3725,432,2633.2973343725075,432,
2542,515,3764,399,2655.439707081821,399,
2542,464,3792,377,2671.5320572921446,377,
2543,381,3808,363,2680.7988533822427,363,
2544,337,3816,349,2685.451308468728,349,
2544,335,3805,323,2679.0574431692166,323,
2544,335,3813,288,2683.705159961154,288,
2548,323,3818,260,2686.616389243182,260,
2550,286,3809,215,2681.379719632594,215,
2550,271,3779,194,2664.040695097104,194,
2548,269,3774,183,2661.1685606611654,183,
2548,269,3782,178,2665.766426660353,178,
2543,256,3778,178,2663.465859152521,178,
2528,209,3767,180,2657.156195913476,180,
2517,193,3528,194,2526.7634853445943,194,
2517,193,3432,199,2478.4574383442996,199,
2514,194,3382,200,2454.350559099721,200,
2479,213,3346,200,2437.4685336181797,200,
2462,223,3334,200,2431.9325453706906,200,
2462,223,3324,200,2427.3548085267416,200,
2462,223,3296,199,2414.712212204808,199,
2460,226,3288,196,2411.1481749007544,196,
2436,244,3280,194,2407.6058515743357,194,
2414,266,3283,192,2408.9316669741156,192,
2412,267,3271,191,2403.64691394909,191,
2412,267,3271,190,2403.64691394909,190,
2406,270,3142,199,2350.1037401519948,199,
2364,300,3006,208,2300.770805707575,208,
2345,311,2973,212,2290.0162194771583,212,
2345,311,2968,214,2288.430611943717,214,
2345,311,2969,216,2288.746798335968,216,
2332,318,2974,217,2290.3347413220717,217,
2294,350,2819,231,2246.821544773731,231,
2290,352,2771,238,2235.9038750238037,238,
2290,352,2744,248,2230.3356556017034,248,
2288,353,2742,253,2229.940025657368,253,
2257,372,2745,256,2230.5343485883454,256,
2242,383,2749,257,2231.334960509577,257,
2242,383,2756,258,2232.7584267587977,258,
2239,383,2770,265,2235.6901690610193,265,
2225,432,2784,270,2238.733696503534,270,
2215,461,2782,273,2238.2921213092286,273,
2215,461,2756,287,2232.7584267587977,287,
2212,464,2714,301,2224.6495736392785,301,
2117,462,2424,343,2200.207790435184,343,
2094,460,2375,365,2202.2395778995556,365,
2094,460,2382,377,2201.8281980694755,377,
2094,460,2388,391,2201.5080953590723,391,
2060,462,2391,402,2201.359239076514,402,
2015,467,2394,407,2201.2178173533766,407,
2013,468,2394,414,2201.2178173533766,414,
2013,468,2369,420,2202.6248973638426,420,
2008,468,1947,441,2037.5703582697142,441,
1962,479,1879,448,1993.0528300171134,448,
1940,483,1865,452,1983.936579002501,452,
1940,483,1835,464,1964.4567376446532,464,
1931,483,1852,470,1975.4861688363658,470,
1915,470,1865,468,1983.936579002501,468,
1915,445,1861,467,1981.3349536649287,467,
1914,436,1867,465,1985.2378931889223,465,
1912,436,1873,465,1989.1438476165363,465,
1920,360,1855,435,1977.4350160167987,435,
